,latitude,longitude
1833,51.4287831,-0.4912673
1834,51.3962404,-0.4467422
1835,51.3969919,-0.4508619
1836,51.3957554,-0.4475928
1837,51.396217,-0.45142
1838,51.4331639,-0.5017458
1839,51.4234371,-0.5033819
1840,51.4351856,-0.5086665
1841,51.372979,-0.4143823
1842,51.4777062,-0.6131697
1843,51.4766583,-0.616571
1844,54.0077366,-1.071532
1845,53.876523,-1.2728487
1846,57.1218857,-2.1161988
1847,51.5685116,-3.3228775
1848,53.6484694,-2.6372159
1849,50.7397649,-4.0035106
1850,56.078494,-3.4593442
1851,51.2146447,-0.3234863
1852,51.0388805,-0.3454142
1853,51.6141613,-0.6477469
1854,51.4803057,-0.8611247
1855,51.6539034,-1.5851682
1856,52.2145801,0.1074352
1857,52.979943,-0.0129474
1858,51.6369096,-2.1572627
1859,50.8841598,-1.0342244
1860,55.9953936,-3.7444027
1861,53.4966569,-2.0799889
1862,51.6251822,0.4330597
1863,52.704404,1.4015739
1864,51.3079238,-0.5697578
1865,52.0812086,-0.2539166
1866,51.546291,0.7281861
1867,55.7849619,-4.2881795
1868,53.5784774,-1.7736737
1869,52.623959,-0.2806542
1870,52.0546492,1.1544272
1871,51.4783004,-0.241733
1872,53.609942,-2.3380059
1873,52.9007005,-1.866248
1874,52.4182789,-1.4984378
1875,51.2514392,-1.123492
1876,57.3638447,-2.0782027
1877,51.8142809,-0.0352662
1878,53.9344531,-0.7761182
1879,51.4861673,-2.5799859
1880,53.3954969,-2.2753701
1881,55.0890649,-1.5819426
1882,52.8277267,-1.6533814
1883,51.4661997,-2.5138868
1884,57.0576695,-2.4860951
1885,51.9972565,-0.9823572
1886,50.4739621,-3.5206941
1887,53.4033157,-2.9071047
1888,51.8266738,-0.3773072
1889,51.6047812,-3.092827
1890,56.212311,-3.4330153
1891,53.849206,-1.8310726
1892,51.237036,-0.2901692
1893,51.9067128,-2.1162696
1894,51.7093491,-3.0529817
1895,54.00608829,-1.530544929
1896,52.5941773,-1.8545113
1897,53.7142798,-1.3128807
1898,53.8104493,-1.6803977
1899,53.6471725,-1.7436936
1900,51.0654832,0.3298467
1901,51.457737,-2.1406368
1902,50.8537437,-0.557027
1903,53.2484541,-0.524787
1904,51.6008591,0.1640861
1905,51.4408337,-0.9203781
1906,51.5202536,-3.2649445
1907,51.3999024,-0.6612574
1908,51.3510767,-0.1935045
1909,51.3495822,-0.1933298
1910,51.3487869,-0.1948258
1911,51.3441094,-0.2018194
1912,51.3470633,-0.2084922
1913,51.319077,-0.1528533
1914,51.31852,-0.1540238
1915,51.3155479,-0.1435986
1916,51.3247555,-0.1922963
1917,51.3110053,-0.1685447
1918,51.3275981,-0.2147088
1919,51.3248651,-0.2163866
1920,51.3235542,-0.2159962
1921,51.3192995,-0.2123869
1922,51.3235216,-0.2233171
1923,51.3221208,-0.2216777
1924,51.3204068,-0.2243593
1925,51.478618,-0.6371016
1926,53.5997723,-2.545774
1927,57.122966,-2.1821487
1928,52.0633332,-1.3419158
1929,53.5018106,-2.9734165
1930,53.0139687,-1.7342548
1931,52.1691647,-2.2094191
1932,53.2623416,-1.3597481
1933,53.8069932,-1.6753217
1934,53.426514,-2.3327424
1935,51.2191179,-1.4445168
1936,51.4842069,-2.5797608
1937,53.8165309,-1.5385053
1938,51.3099055,-0.726657
1939,54.7306581,-5.8286134
1940,53.8231823,-1.5751185
1941,51.2704178,-0.8397619
1942,52.1254518,-0.9889059
1943,51.1465187,-2.7180952
1944,51.6034632,-3.3443772
1945,51.2507364,-1.6256446
1946,53.9411365,-1.1231858
1947,51.7967235,-0.0746641
1948,52.1963281,0.9809571
1949,51.5263626,-1.7926468
1950,51.6168892,-2.9701798
1951,51.853192,-2.2065101
1952,52.3724244,-2.7114601
1953,55.8129532,-3.9668032
1954,54.7038705,-1.6046058
1955,51.5748761,-3.9996453
1956,50.8387463,-0.1785598
1957,52.8145069,1.3810929
1958,51.7803809,-1.4176563
1959,52.4343791,-1.9522786
1960,51.5523899,-0.1762366
1961,54.8592339,-6.3241121
1962,50.9062662,-1.0095498
1963,54.5014832,-1.341277
1964,50.8080086,-1.0727017
1965,57.7235706,-3.2803309
1966,54.136346,-1.5254241
1967,52.6271365,-2.1445002
1968,52.9322384,-1.1275856
1969,51.1962543,0.2756483
1970,52.6690833,0.9364176
1971,52.2450103,0.6996459
1972,52.1259288,0.1736034
1973,57.1447945,-2.1508647
1974,51.2551238,-1.1196103
1975,51.2469801,-0.5958857
1976,51.6318007,-0.5778521
1977,52.4055156,0.2794837
1978,53.0741486,-2.1149638
1979,51.3835772,-0.8573951
1980,53.9062722,-1.3511027
1981,51.5618942,-0.0821755
1982,53.3296823,-3.0988072
1983,50.9393049,-1.4482497
1984,52.5429647,-1.7889826
1985,53.8770775,-1.2783302
1986,51.8078314,-2.6114786
1987,53.5560382,-0.4847011
1988,51.4699154,-2.6035524
1989,51.5539986,-0.194373
1990,52.3320365,-1.2584083
1991,51.3440683,-1.3304582
1992,53.1658551,-1.4159906
1993,52.197616,-2.1726984
1994,51.4556768,-1.018503
1995,53.8646678,-1.6850789
1996,51.4288699,-0.9111526
1997,55.8133012,-4.3009375
1998,53.2360629,-1.4253599
1999,52.5873755,-1.8166219
2000,52.3959443,0.2679297
2001,55.8984828,-3.6534256
2002,52.2005389,0.1365086
2003,52.670255,-0.7325319
2004,51.181366,-0.3192462
2005,51.2746849,0.1913857
2006,50.976565,-1.3560074
2007,54.8539293,-1.8370475
2008,52.1859541,1.5321
2009,50.9909525,-0.3466358
2010,55.0129204,-1.4714126
2011,50.8324,-0.1175572
2012,51.3723363,-2.384818
2013,53.3677488,-2.5846281
2014,52.9603719,-1.1503456
2015,51.4317934,-0.9602585
2016,50.8642841,-0.1410574
2017,55.9409145,-2.9579918
2018,51.2267812,-2.8119457
2019,53.7279737,-1.982246
2020,52.056526,0.9372198
2021,51.9644935,-0.2130212
2022,50.8135403,-0.5393492
2023,51.7101178,-3.0514943
2024,53.4272287,-2.3110769
2025,52.0588011,-2.7058391
2026,51.2980905,-0.7834116
2027,51.290053,0.3033887
2028,52.0453062,-2.7279665
2029,55.9869183,-3.3971717
2030,50.461663,-3.52447
2031,53.4823741,-2.9709374
2032,51.422186,-0.8570943
2033,55.8550625,-4.429558
2034,55.9652641,-3.2734502
2035,53.6063442,-2.6761658
2036,52.4975325,-2.1696012
2037,51.7313535,-2.1595023
2038,51.4643615,-2.546543
2039,51.5533998,-0.1758356
2040,51.5258624,-0.1926895
2041,51.5324638,-0.7292914
2042,52.6388733,-1.6926756
2043,51.4099421,-0.830169793
2044,53.5466333,-1.5675536
2045,51.6184639,-0.2393113
2046,51.6135488,-0.245064
2047,51.6523327,-0.2687361
2048,51.6207473,-0.2470815
2049,51.6163123,-0.2554135
2050,51.6533386,-0.2605969
2051,51.6262318,-0.237963
2052,51.6159414,-0.2414023
2053,51.6160332,-0.2747683
2054,51.6200023,-0.2445436
2055,51.6171195,-0.2550703
2056,51.6091059,-0.2344782
2057,51.5909518,-0.2288405
2058,51.6078212,-0.2119839
2059,51.5883083,-0.2282648
2060,51.6082915,-0.2097991
2061,51.5925742,-0.2207649
2062,51.5836291,-0.2284068
2063,51.6635134,-0.2801679
2064,51.5804209,-0.2305634
2065,51.592664,-0.2086953
2066,51.5995651,-0.2030814
2067,51.5948455,-0.2049278
2068,51.6041469,-0.1981061
2069,51.6145283,-0.1948786
2070,51.6000297,-0.196663
2071,51.6008724,-0.194738
2072,51.6163827,-0.189977
2073,51.6210541,-0.189872
2074,51.6011438,-0.1932435
2075,51.6124303,-0.1885021
2076,51.580507,-0.2095598
2077,51.5962871,-0.1936204
2078,51.6172339,-0.1866535
2079,51.6017462,-0.1901692
2080,51.6486432,-0.1990853
2081,51.6536045,-0.2048014
2082,51.5826276,-0.2033604
2083,51.6173998,-0.1824685
2084,51.6178581,-0.1821865
2085,51.6173159,-0.1820712
2086,51.6089747,-0.1821285
2087,51.6565411,-0.2033697
2088,51.5811542,-0.1983623
2089,51.5623144,-0.2219173
2090,51.5602387,-0.2188635
2091,51.5748207,-0.1441248
2092,51.5500093,-0.1404712
2093,51.5518916,-0.1420737
2094,53.5547723,-2.3312102
2095,50.8440029,-0.140415
2096,51.433094,-0.9594011
2097,51.3051706,-0.5844476
2098,53.4018883,-0.7666342
2099,56.4598312,-2.9762918
2100,53.2075059,-0.1148106
2101,51.4824707,-0.1820196
2102,51.1717497,0.8710324
2103,53.5310447,-1.0966261
2104,53.4510859,-2.8835765
2105,50.9486195,0.7328132
2106,53.4453523,-2.626718
2107,54.9287194,-1.5958721
2108,50.9868865,-1.3854878
2109,51.8879914,0.8527553
2110,51.4545463,-0.0710034
2111,50.3974436,-4.1503417
2112,55.6772402,-3.778101
2113,52.046193,0.9562472
2114,53.3228906,-1.1584492
2115,56.0773411,-3.456895
2116,52.0261489,0.2470773
2117,55.7872337,-3.9865223
2118,51.5676052,0.5462151
2119,52.5489886,-1.8222825
2120,52.9243942,-1.4837102
2121,50.9040365,-1.3536705
2122,51.4393227,-2.6076657
2123,52.4784076,-1.9083461
2124,52.463113,-1.5336208
2125,54.9457432,-1.6406426
2126,52.949277,-0.9508548
2127,52.2039878,-2.180259
2128,51.4303044,-2.7590259
2129,53.163732,-1.4081504
2130,52.6702893,-2.7449367
2131,53.1968103,-1.0207643
2132,57.2808443,-2.3721776
2133,53.4132992,-2.8832599
2134,50.8134353,-2.7455174
2135,51.5259486,-0.7357475
2136,53.5539381,-2.1477046
2137,53.1879167,-2.8885281
2138,50.4088028,-4.2145874
2139,53.0466046,-1.4084122
2140,51.004165,-0.9306338
2141,52.3674084,-1.2654455
2142,54.1358766,-1.5236915
2143,55.8079044,-4.3156829
2144,50.8612478,-1.211164
2145,51.550621,-0.1656159
2146,51.5526899,-0.1731487
2147,51.5462733,-0.1641898
2148,51.5564897,-0.1757806
2149,51.5539642,-0.1729823
2150,51.5512301,-0.1762542
2151,51.5432571,-0.1859146
2152,51.5527759,-0.1688612
2153,51.5548265,-0.1721722
2154,51.5468098,-0.1909332
2155,51.5439326,-0.1917424
2156,51.5502478,-0.1948965
2157,51.5489446,-0.14138
2158,51.5477379,-0.1395687
2159,51.5373423,-0.1440878
2160,51.5424099,-0.1391257
2161,51.5307235,-0.1450669
2162,51.5314119,-0.1347412
2163,51.5252433,-0.1392892
2164,51.5743393,-0.1493495
2165,51.5722153,-0.1948345
2166,51.5753887,-0.1501155
2167,51.4855217,-0.2689508
2168,51.5825873,-0.1867198
2169,51.6808726,-0.3214592
2170,51.6846478,-0.3173215
2171,51.6776041,-0.3612003
2172,50.3482198,-3.5776874
2173,51.2509654,-1.174611
2174,53.9706367,-1.0568829
2175,54.1985666,-2.9487792
2176,51.5068655,-2.5779737
2177,52.0624891,1.2434801
2178,52.2244727,0.6754825
2179,55.8815024,-4.2985112
2180,53.70966651,-1.790813096
2181,53.0629446,-2.5181458
2182,51.5758223,-1.7915465
2183,50.8508182,-1.0778757
2184,57.1458264,-2.2721943
2185,52.3170982,-0.1085421
2186,50.7911255,-3.6569015
2187,53.4320222,-2.5175237
2188,53.3780292,-3.0928069
2189,53.7236433,-1.7213409
2190,51.3506431,-0.7814198
2191,51.4598097,-2.6604433
2192,50.825002,-0.1433991
2193,51.2331788,-1.339513
2194,52.089973,-1.7671645
2195,51.4536626,-2.6013771
2196,51.7422632,-2.2293645
2197,53.7307324,-1.8721391
2198,51.281129,1.0906402
2199,55.9401033,-3.3121047
2200,53.6818543,-1.6978459
2201,55.9869183,-3.3971717
2202,53.2204792,-3.0643914
2203,53.148042,-3.0328752
2204,52.0267673,0.2453858
2205,51.3295132,-0.2660124
2206,53.5122086,-2.5279103
2207,53.5440691,-2.4174489
2208,53.5001987,-1.3342841
2209,52.9736135,-1.1248132
2210,51.5204148,-0.1455688
2211,52.2673627,0.190986
2212,51.05405601,0.158870577
2213,51.8032264,-0.2156943
2214,52.3302574,-2.0510074
2215,51.7476931,0.4634378
2216,50.9841707,-0.7421359
2217,51.2168934,1.3829104
2218,51.9285176,-0.6542114
2219,52.5788537,1.1131989
2220,52.986649,-1.2176102
2221,52.4793238,-1.7486268
2222,51.3240969,-0.7426651
2223,53.4981317,-2.541618
2224,50.7528529,-1.5601629
2225,51.1766861,-0.6163052
2226,56.0110484,-3.7686659
2227,52.0687146,1.1365205
2228,52.7721201,1.1648165
2229,51.0958474,0.0437539
2230,55.9015942,-3.1395082
2231,51.6695535,-0.5991549
2232,53.4040914,-1.5221908
2233,51.3000814,-0.4924192
2234,52.4289962,-1.5184576
2235,55.9898475,-3.3979827
2236,52.0815543,-0.8924005
2237,56.4637834,-2.9719101
2238,50.6891799,-3.4750903
2239,52.6549696,-0.4808032
2240,52.9235902,-1.1141789
2241,52.7801076,-1.2180566
2242,53.8647512,-2.3928401
2243,53.7608645,-3.0336899
2244,53.2522651,-3.9731514
2245,51.8605785,-2.2459831
2246,53.9134814,-2.1876279
2247,50.4142155,-3.5754074
2248,50.9312404,-1.3912916
2249,52.0931992,1.3154641
2250,52.443736,-1.7803645
2251,53.7970721,-1.7264537
2252,53.7282068,-1.8639773
2253,51.6207061,-0.7214393
2254,51.7356248,-1.2174783
2255,51.83929898,-2.578319961
2256,53.1995214,-1.4330165
2257,50.7758921,0.2913521
2258,55.8326525,-4.4424526
2259,52.1941361,-0.926619
2260,53.2764822,-3.2122778
2261,52.2951725,-0.001885
2262,52.8415585,-1.3422275
2263,53.0136491,-1.0061453
2264,51.6071176,-0.6493041
2265,51.3569852,-0.4456551
2266,53.3782778,-2.5761732
2267,55.9596036,-4.7754552
2268,53.0380439,-1.1951
2269,52.154213,-0.4545335
2270,51.8000193,-0.085576
2271,53.6720049,-2.9746425
2272,51.9964038,-0.7583368
2273,51.2971368,-0.7730873
2274,51.0020658,-0.0992829
2275,51.6496799,-0.8124377
2276,53.5461621,-1.484856
2277,52.2533535,-0.9030961
2278,51.7273045,-1.2213769
2279,53.8111974,-1.6173246
2280,50.7722798,0.2817854
2281,51.1207394,0.9316512
2282,51.5762806,-3.2166842
2283,52.0793415,-0.2547837
2284,53.3728388,-1.5224352
2285,53.2829857,-3.0669048
2286,51.4697688,-3.1649216
2287,53.410076,-2.9939617
2288,54.9009316,-1.5742407
2289,53.2992878,-1.4701097
2290,54.8872039,-2.8730663
2291,55.5886249,-4.4958261
2292,53.0678756,-2.5211152
2293,51.7282974,-1.2247314
2294,55.9478364,-3.0995715
2295,56.063195,-3.2353203
2296,51.5192839,-0.1309702
2297,51.5118143,-0.141926
2298,51.5198686,-0.1259156
2299,51.5122331,-0.1422549
2300,51.510601,-0.137998
2301,51.5194359,-0.1196634
2302,51.5121894,-0.1168378
2303,51.5196062,-0.1404991
2304,51.5129668,-0.1413353
2305,50.883285,-1.0250366
2306,51.6428433,-3.0362948
2307,53.1075774,-3.3081279
2308,51.508335,-0.134041
2309,51.4559014,-1.0160932
2310,53.2923353,-3.8276114
2311,53.2783048,-3.2000458
2312,55.2022013,-6.6292138
2313,51.2845268,-0.9584076
2314,51.7989916,-2.7530769
2315,51.7134424,-0.4503592
2316,53.2570211,-1.446033
2317,52.7947144,1.2527461
2318,52.9743656,-1.223893
2319,52.4091719,-1.552374
2320,53.92786,-1.3866071
2321,56.131764,-3.1468559
2322,51.3783943,-1.0627203
2323,51.3002869,0.8769117
2324,53.546295,-2.3966272
2325,53.4271642,-2.904361
2326,50.893705,-1.0193591
2327,52.9226412,-1.225186
2328,54.7815959,-1.5505864
2329,55.895919,-4.6234264
2330,53.9395449,-1.1259092
2331,52.0637426,-0.7577393
2332,51.6324416,-0.7339982
2333,53.6463988,-1.785427
2334,54.120177,-1.1891044
2335,52.2383931,-1.4542916
2336,50.7920815,-1.0635819
2337,52.3676496,-2.7205038
2338,50.3503296,-3.5780673
2339,50.8308252,-0.3849763
2340,54.5945839,-1.2899276
2341,51.4500405,-0.2010534
2342,51.7189026,-0.5332104
2343,51.0120153,-0.0818547
2344,50.9888261,-1.496076
2345,52.8713465,0.655944
2346,51.1495797,-0.6447283
2347,52.8361023,0.8526051
2348,53.4129473,-2.2257382
2349,56.1191193,-3.9474613
2350,53.310571,-1.4767231
2351,50.6338557,-4.3587363
2352,53.7848122,-0.4205888
2353,52.6171863,1.2910973
2354,54.016265,-1.0667331
2355,50.5456958,-3.5860522
2356,51.0208541,-0.4546622
2357,53.741437,-2.4032262
2358,52.0343066,-1.1560825
2359,51.808729,-2.2725452
2360,52.741598,-1.4747479
2361,54.0972241,-0.2014398
2362,55.6936855,-4.8608441
2363,52.6361386,-2.282232
2364,51.7980685,-0.6692458
2365,50.8143957,-0.8031882
2366,51.5611958,-1.7432356
2367,51.6715081,-0.6016772
2368,52.6786172,-1.8257363
2369,51.508335,-0.134041
2370,50.9827507,-0.74416
2371,51.629806,-0.5819082
2372,51.8881059,0.8632129
2373,50.9380238,-1.4017121
2374,51.8356433,0.7041277
2375,51.0862678,1.1542036
2376,51.4289522,-0.3424976
2377,50.9928757,-0.1176991
2378,52.3824294,-0.2183099
2379,51.5778989,-0.76966
2380,51.3678929,0.6115137
2381,52.9661028,-2.1767767
2382,51.2908213,-0.7313869
2383,52.3192275,-0.1755286
2384,53.3982893,-1.4271621
2385,51.8443704,1.2068695
2386,52.0548819,0.3129196
2387,51.3515026,-1.1467001
2388,50.9013382,-1.3438057
2389,51.5267364,-0.6553597
2390,52.68414046,-1.830883786
2391,51.814109,-2.7299475
2392,53.3667415,-1.372236
2393,52.1731069,0.1418336
2394,51.6500488,0.6144003
2395,52.2195682,0.2208075
2396,53.4995926,-2.4993659
2397,51.4464362,-2.4794044
2398,51.7443772,-1.3082995
2399,53.095673,-2.4275195
2400,53.365436,-1.501389
2401,53.1084207,-0.1794957
2402,51.7219559,-0.3474538
2403,52.1569566,-0.3469552
2404,51.3670074,-0.5059457
2405,51.3249799,-0.2093276
2406,51.3057575,0.3704343
2407,53.6882497,-1.7815349
2408,53.203498,-0.5740326
2409,51.2200165,-2.3231032
2410,51.5262572,-3.1068518
2411,54.654818,-5.6605578
2412,51.8878945,-2.0854904
2413,53.4158228,-3.0390838
2414,51.9165149,0.9064119
2415,53.0158875,-1.3113462
2416,53.3989682,-2.9207888
2417,51.7469775,-1.2354066
2418,51.7841799,-1.3778476
2419,53.7586424,-0.3662262
2420,51.9598562,-1.9654774
2421,53.8502131,-1.5257464
2422,51.8340077,-3.0159056
2423,52.6786165,-1.1282019
2424,51.2109838,0.2799829
2425,52.6281879,1.4312467
2426,50.7268121,-1.7916326
2427,53.7871591,-2.4127408
2428,53.1026631,-2.0282067
2429,53.041986,-3.0012522
2430,53.4158567,-2.2968822
2431,51.5107982,-3.209626
2432,51.2843633,-0.9663265
2433,51.3423981,-1.7631126
2434,51.5551419,-0.0976535
2435,51.3372611,-2.9699116
2436,50.8558917,-1.2599719
2437,52.7726043,-1.2076963
2438,50.8094416,0.2566684
2439,52.0358736,0.712818
2440,50.5169212,-4.8360672
2441,51.4486352,-0.9488217
2442,51.4490135,-2.6045846
2443,51.6524111,0.6114004
2444,52.6644596,-1.1497087
2445,52.4007541,-1.7884551
2446,53.9791149,-1.1311329
2447,51.0016539,-0.2219579
2448,52.4231157,-1.7740631
2449,56.3193377,-3.0123936
2450,53.1649743,-2.2312164
2451,54.3205363,-2.7556278
2452,57.1557231,-2.2970292
2453,54.9058207,-1.420287
2454,52.8253564,-1.6482803
2455,54.2342685,-0.3810689
2456,50.9799512,-3.2305166
2457,53.1863152,-3.4047392
2458,52.0624513,-0.8156728
2459,54.5832556,-5.9373084
2460,50.6809378,-3.4440593
2461,53.3962557,-2.6315636
2462,53.1374547,-1.2001329
2463,50.7714139,-3.5069344
2464,55.9586489,-2.9680519
2465,51.0201886,-0.4543592
2466,52.1883623,-1.5998313
2467,51.7162746,-1.245823
2468,51.6122393,-2.9552779
2469,51.7160271,-1.9546321
2470,52.1096738,1.1114817
2471,53.155891,-2.6668754
2472,54.5934761,-5.8617381
2473,51.2469801,-2.9940231
2474,51.0870341,-0.7367494
2475,53.5437947,-2.8957679
2476,51.4842042,-0.1835541
2477,53.1567632,-1.1698493
2478,56.3933504,-3.4280649
2479,53.5335283,-2.4239361
2480,53.9187254,-1.475411
2481,51.6035055,-0.6613097
2482,52.6597114,-2.4300652
2483,52.4876162,-1.8943023
2484,51.5148711,-3.5513647
2485,52.237628,-0.8966921
2486,53.4362044,-2.759172
2487,52.4356343,-1.9691781
2488,52.4274673,-1.7012425
2489,54.5774556,-5.9223793
2490,53.3904425,-1.4143208
2491,51.2659762,-0.4329384
2492,53.4351897,-1.3274857
2493,50.8481865,-1.1641658
2494,50.5290074,-3.6038033
2495,51.0036855,-0.9471491
2496,51.2308099,-2.3206474
2497,51.6634142,-1.2892809
2498,53.3907144,-2.9652855
2499,55.0001995,-1.5043299
2500,52.2218966,0.0963045
2501,51.3332707,-0.7313619
2502,52.8130541,-0.5190646
2503,51.4781705,-1.046335
2504,51.4614041,-1.0500527
2505,51.2802903,0.4940984
2506,52.519574,-0.2512288
2507,52.6240052,-1.4012296
2508,53.1712478,-2.9648253
2509,51.2815981,-0.8418891
2510,53.5331246,-1.0938023
2511,51.8155857,-0.357208
2512,51.2400167,-0.2630725
2513,53.4008965,-2.5330886
2514,53.1643464,-2.2009395
2515,50.87173,-1.267378
2516,51.1776285,-0.6097592
2517,53.8366969,-1.628289
2518,56.0710854,-3.3410841
2519,53.390879,-1.4961448
2520,53.5001987,-1.3342841
2521,51.9128558,-2.0466995
2522,50.8986448,-1.5379379
2523,50.8229854,-1.5235643
2524,50.8256154,-1.4997751
2525,50.9188087,-1.5077638
2526,50.9201166,-1.5069189
2527,50.9256163,-1.5056996
2528,50.7683883,-1.6465748
2529,50.7646685,-1.5508655
2530,50.7617258,-1.5503311
2531,50.8335428,-1.4330446
2532,50.9702633,-1.5845757
2533,50.7603936,-1.5428949
2534,50.7578557,-1.5447201
2535,50.9280835,-1.4502663
2536,50.7529103,-1.6402625
2537,50.8458902,-1.7755361
2538,50.919127,-1.4334512
2539,50.8547757,-1.7805862
2540,50.8490295,-1.7807059
2541,50.91870041,-1.427717172
2542,50.7503543,-1.6544713
2543,50.9384441,-1.4449865
2544,50.8574383,-1.4026908
2545,50.9495528,-1.4551892
2546,50.8411084,-1.7863671
2547,50.8496209,-1.3986141
2548,50.7443437,-1.6623319
2549,50.7766082,-1.7431829
2550,50.8951938,-1.3949381
2551,50.9070339,-1.3995919
2552,50.9009707,-1.395679
2553,50.9055251,-1.3964824
2554,50.7654501,-1.4423181
2555,50.7408142,-1.7015369
2556,50.9288328,-1.3962713
2557,50.9252364,-1.3929693
2558,51.0021583,-1.5365485
2559,50.9427778,-1.4046401
2560,50.9946911,-1.4986201
2561,50.9952503,-1.4865876
2562,50.9393749,-1.3796816
2563,50.904363,-1.3540598
2564,50.9186637,-1.3601094
2565,50.9191177,-1.3603043
2566,50.9230319,-1.3623379
2567,50.9200565,-1.359324
2568,50.7477855,-1.7683011
2569,50.9224976,-1.3584225
2570,50.9054922,-1.3484976
2571,50.7388351,-1.7581559
2572,50.9262671,-1.3572474
2573,50.8792954,-1.3376531
2574,50.9296479,-1.3569825
2575,50.8679168,-1.3351132
2576,50.9261844,-1.3534915
2577,50.9917728,-1.7597246
2578,50.9458416,-1.3632217
2579,50.7502292,-1.7916845
2580,50.7486129,-1.7922941
2581,50.9853849,-1.4030983
2582,50.8781163,-1.8676629
2583,50.7360436,-1.7788735
2584,50.7354366,-1.7792184
2585,50.982687,-1.3823058
2586,50.8772042,-1.8808412
2587,50.9686656,-1.3585235
2588,50.8063217,-1.8689581
2589,51.5228346,-1.1372182
2590,51.1391353,0.2608852
2591,51.9449242,1.06158
2592,53.7930108,-1.3814398
2593,53.548802,-3.0183558
2594,53.7993852,-1.6714681
2595,50.1544248,-5.0742851
2596,52.7575573,-1.9358569
2597,54.7686466,-1.360263
2598,51.8173557,-0.0359028
2599,53.296507,-2.1443829
2600,53.7864993,-1.8106702
2601,50.9312404,-1.3912916
2602,52.9599766,-1.2151231
2603,50.7161457,-1.9112851
2604,51.7584037,-1.2203018
2605,53.7399265,-0.4136836
2606,51.4695105,-2.5735552
2607,53.2116196,-3.0425418
2608,51.5382133,-0.0992486
2609,52.0915188,1.317004
2610,52.375424,-1.2529184
2611,52.5338613,-1.510399
2612,51.5247238,-0.726177
2613,53.4732219,-2.7267021
2614,51.374972,-2.3501009
2615,51.1478503,0.882807
2616,51.2274424,-1.4647061
2617,52.3170982,-0.1085421
2618,51.4169949,-2.7497572
2619,53.3021519,-1.485785
2620,51.1495099,0.687422
2621,52.1086415,-2.0876946
2622,53.862835,-1.9187252
2623,54.0035183,-1.537127
2624,56.5009078,-2.7229813
2625,54.7495594,-6.0154057
2626,53.3183272,-2.7116843
2627,51.595893,-1.8027086
2628,51.2763015,-1.0652382
2629,53.2924898,-0.4901276
2630,53.9658142,-1.1250513
2631,51.7477557,-1.2978544
2632,54.7502171,-5.9298736
2633,51.3635784,-1.9713594
2634,50.5143631,-4.8268197
2635,53.4014925,-2.1752554
2636,56.0259194,-3.8139111
2637,51.7616115,-0.575311
2638,55.178066,-1.5834143
2639,51.6775466,-4.1532772
2640,51.0250151,-2.1168057
2641,52.0400142,-1.431721
2642,50.9385966,-0.4538506
2643,51.409433,-2.5013879
2644,52.9637916,-1.2304396
2645,55.8026694,-3.9644562
2646,50.7545902,-2.0768817
2647,50.8350446,-0.1774262
2648,52.218188,-0.0705568
2649,51.9625049,-0.2830253
2650,55.8738617,-4.1424566
2651,52.0529212,-0.0260248
2652,52.5513989,-0.3192875
2653,53.5222922,-2.668295
2654,55.9866277,-3.3916217
2655,51.433464,-0.9565881
2656,51.8729727,0.3590377
2657,51.6373862,-1.7178529
2658,52.9260001,-1.2233114
2659,51.2541452,-1.122262
2660,56.48982,-2.8879804
2661,51.9097651,-0.4417596
2662,53.5298925,-2.2755027
2663,53.5566537,-1.8198904
2664,51.6737123,-1.2793873
2665,50.4121179,-4.2248876
2666,53.653902,-1.8167383
2667,53.2879202,-3.8092883
2668,53.7281004,-1.8081433
2669,51.413972,-0.8565903
2670,54.8912327,-1.512926
2671,50.9114675,-1.0121441
2672,50.2625655,-5.0482694
2673,51.3869215,0.3056504
2674,53.3836981,-2.3601711
2675,51.8789567,-2.0705613
2676,55.9977742,-3.7945404
2677,53.356957,-2.1793243
2678,51.2261434,-2.3152555
2679,52.087835,-0.2539414
2680,51.6293124,0.4182479
2681,51.7592126,-0.5613405
2682,53.6242468,-2.1583207
2683,53.5676346,-1.4542178
2684,51.136439,0.262819
2685,53.8423895,-1.8306477
2686,52.3901261,-1.5186907
2687,52.1858342,0.2007432
2688,52.4073918,-1.5087901
2689,54.9682337,-2.1088557
2690,51.8716316,0.14986
2691,51.5432654,-2.4214705
2692,52.6273007,1.2744504
2693,55.0785001,-1.471565
2694,51.5126137,-3.327209
2695,51.570701,-3.3208921
2696,50.837759,-0.2725498
2697,52.4874466,-2.0514984
2698,52.5787301,-1.9809736
2699,51.7484869,-0.3304712
2700,54.1394966,-1.5244238
2701,53.7809876,-2.9120862
2702,53.558314,-1.4995781
2703,52.2262643,0.1285773
2704,54.4693439,-1.1944735
2705,54.5311547,-1.1989269
2706,51.9236971,0.9214517
2707,53.400389,-2.8884071
2708,52.3239348,0.8872769
2709,52.4066112,-1.980567
2710,53.8638807,-3.0206055
2711,52.2510143,0.6847562
2712,51.536982,-0.6667225
2713,51.1666534,-1.3761484
2714,52.1893122,0.1382672
2715,52.9955636,-1.1967364
2716,53.3735052,-2.3305853
2717,52.287707,-1.9490254
2718,53.5610715,-1.5078055
2719,55.8727072,-4.3179576
2720,51.9673132,-0.2133422
2721,55.1335069,-1.6054764
2722,51.1905574,-0.6065368
2723,53.8500864,-1.7663751
